603598	引力传媒
000722	湖南发展
000037	深南电A
000600	建投能源
601872	招商轮船
001301	尚太科技
603916	XD苏博特
002638	勤上股份
001314	亿道信息
001234	泰慕士
002397	梦洁股份
002498	汉缆股份
000060	中金岭南
002445	中南文化
605069	正和生态
002970	锐明技术
603118	共进股份
605099	共创草坪
002866	传艺科技
605186	健麾信息
002025	航天电器
002703	浙江世宝
600666	奥瑞德
605365	立达信
000949	新乡化纤
603616	韩建河山
002871	伟隆股份
002034	旺能环境
001203	大中矿业
002969	嘉美包装
605060	联德股份
000938	紫光股份
603439	三力制药
603698	航天工程
002201	九鼎新材
603880	南卫股份
002575	群兴玩具
600693	东百集团
002522	浙江众成
603929	亚翔集成
002036	联创电子
000690	宝新能源
601636	旗滨集团
002792	通宇通讯
001287	中电港
603336	宏辉果蔬
002591	恒大高新
603636	南威软件
003007	直真科技
002246	北化股份
600259	中稀有色
000823	超声电子
002837	英维克
600227	赤天化
600338	西藏珠峰
000966	长源电力
603358	华达科技
600151	航天机电
603138	海量数据
002072	凯瑞德
000716	黑芝麻
002937	兴瑞科技
002240	盛新锂能
601699	潞安环能
002213	大为股份
002798	帝欧水华
002888	惠威科技
002654	万润科技
603926	铁流股份
605298	必得科技
002774	快意电梯
003022	联泓新科
002062	宏润建设
605162	新中港
002051	中工国际
000695	滨海能源
603488	展鹏科技
002310	东方新能
600103	青山纸业
600847	万里股份
603685	晨丰科技
603093	南华期货
600497	驰宏锌锗
001299	美能能源
601609	金田股份
002012	凯恩股份
603527	众源新材
002685	华东重机
000668	荣丰控股
002760	凤形股份
603070	万控智造
603001	奥康国际
600831	广电网络
600397	江钨装备
601330	绿色动力
002995	天地在线
002913	奥士康
002309	中利集团
000571	新大洲A
002030	达安基因
000039	中集集团
605196	华通线缆
000977	浪潮信息
601615	明阳智能
000426	兴业银锡
603690	至纯科技
603268	松发股份
000899	赣能股份
002613	北玻股份
000007	全新好
600378	昊华科技
002134	天津普林
603082	北自科技
002235	安妮股份
002629	仁智股份
600509	天富能源
605177	东亚药业
000815	美利云
600563	法拉电子
603919	金徽酒
002635	安洁科技
000628	高新发展
603297	永新光学
002919	名臣健康
002531	天顺风能
000582	北部湾港
603017	中衡设计
000862	银星能源
002068	黑猫股份
600163	中闽能源
002331	皖通科技
600382	广东明珠
002637	赞宇科技
603162	海通发展
603826	坤彩科技
600376	首开股份
002135	东南网架
600962	国投中鲁
000880	潍柴重机
603867	新化股份
600527	江南高纤
603308	应流股份
603903	中持股份
000973	佛塑科技
002963	豪尔赛
001337	四川黄金
603386	骏亚科技
002489	浙江永强
000993	闽东电力
600121	郑州煤电
000995	皇台酒业
002354	天娱数科
600986	浙文互联
605178	时空科技
000338	潍柴动力
002931	锋龙股份
002810	山东赫达
002979	雷赛智能
002930	宏川智慧
600984	建设机械
000404	长虹华意
002759	天际股份
002210	飞马国际
001225	和泰机电
000751	锌业股份
603912	佳力图
605058	澳弘电子
000926	福星股份
603726	朗迪集团
603225	新凤鸣
603798	康普顿
002256	兆新股份
601588	北辰实业
000859	国风新材
600391	航发科技
001212	中旗新材
600815	厦工股份
002392	北京利尔
000620	盈新发展
605020	永和股份
001326	联域股份
002194	武汉凡谷
600503	华丽家族
603578	三星新材
603400	华之杰
000537	绿发电力
603356	华菱精工
605318	法狮龙
002812	恩捷股份
002066	瑞泰科技
000703	恒逸石化
001313	粤海饲料
002747	埃斯顿
000762	西藏矿业
603655	朗博科技
603990	麦迪科技
603286	日盈电子
603533	掌阅科技
603681	永冠新材
002617	露笑科技
603030	全筑股份
600531	豫光金铅
002326	永太科技
002259	升达林业
002853	皮阿诺
002126	银轮股份
000029	深深房Ａ
000809	和展能源
002518	科士达
002119	康强电子
603829	洛凯股份
000697	炼石航空
603108	润达医疗
002183	怡 亚 通
002374	中锐股份
603661	恒林股份
002896	中大力德
002640	跨境通
600540	新赛股份
603289	泰瑞机器
603010	XD万盛股
002875	安奈儿
600546	山煤国际
603217	元利科技
603633	徕木股份
001316	润贝航科
000725	京东方Ａ
603333	尚纬股份
600850	电科数字
603979	金诚信
002768	国恩股份
603767	中马传动
002803	吉宏股份
603505	金石资源
002079	苏州固锝
600021	上海电力
600114	东睦股份
002490	山东墨龙
603390	通达电气
603806	福斯特
603960	克来机电
601137	博威合金
002115	三维通信
601512	中新集团
002042	华孚时尚
001226	拓山重工
603520	司太立
600481	双良节能
605077	华康股份
002244	滨江集团
000533	顺钠股份
603665	康隆达
000818	航锦科技
000759	中百集团
603040	新坐标
603039	泛微网络
001269	欧晶科技
003043	华亚智能
603815	交建股份
605208	永茂泰
002125	湘潭电化
603121	华培动力
605056	咸亨国际
002756	永兴材料
600969	郴电国际
600956	新天绿能
605086	龙高股份
600605	汇通能源
002169	智光电气
603373	安邦护卫
603355	莱克电气
603012	创力集团
600510	黑牡丹
002725	跃岭股份
000559	万向钱潮
603328	依顿电子
002313	日海智能
600699	均胜电子
600606	绿地控股
002251	步步高
603819	神力股份
603320	迪贝电气
003001	中岩大地
603344	星德胜
000833	粤桂股份
002821	凯莱英
002786	银宝山新
002129	TCL中环
002658	雪迪龙
601118	海南橡胶
002426	胜利精密
603466	风语筑
002815	崇达技术
600800	渤海化学
002009	天奇股份
002465	海格通信
600088	中视传媒
002915	中欣氟材
603130	云中马
603232	格尔软件
000670	盈方微
603330	天洋新材
002824	和胜股份
002457	青龙管业
603112	华翔股份
603679	华体科技
603717	天域生物
600452	涪陵电力
002845	同兴达
603991	领先股份
000727	冠捷科技
605003	众望布艺
601678	滨化股份
002838	道恩股份
600549	厦门钨业
600748	上实发展
000402	金 融 街
600888	新疆众和
600792	云煤能源
600722	金牛化工
603893	瑞芯微
002108	沧州明珠
002893	京能热力
600459	贵研铂业
603206	XD嘉环科
600596	新安股份
603863	松炀资源
002766	索菱股份
600303	曙光股份
603042	华脉科技
002328	新朋股份
601233	桐昆股份
600198	大唐电信
001373	翔腾新材
003035	南网能源
600226	亨通股份
600460	士兰微
002723	小崧股份
600573	惠泉啤酒
002600	领益智造
600780	通宝能源
600331	宏达股份
603165	荣晟环保
002829	星网宇达
002715	登云股份
603191	望变电气
001317	三羊马
605189	富春染织
002229	鸿博股份
605488	福莱新材
603198	迎驾贡酒
002044	美年健康
605255	天普股份
002056	横店东磁
601777	千里科技
002023	海特高新
002608	江苏国信
000692	惠天热电
002763	汇洁股份
600026	中远海能
000803	山高环能
600617	国新能源
603391	力聚热能
000813	德展健康
002052	同洲电子
002956	西麦食品
603076	乐惠国际
603730	岱美股份
600343	航天动力
002729	好利科技
603416	信捷电气
003030	祖名股份
002114	罗平锌电
603317	天味食品
601566	九牧王
002335	科华数据
002708	光洋股份
600816	建元信托
601015	陕西黑猫
600665	天地源
603023	威帝股份
603610	麒盛科技
002623	亚玛顿
002064	华峰化学
603859	能科科技
000159	国际实业
002541	鸿路钢构
605218	伟时电子
002850	科达利
002167	东方锆业
605090	九丰能源
002745	木林森
000531	穗恒运Ａ
002131	利欧股份
000034	神州数码
002301	齐心集团
000922	佳电股份
601339	百隆东方
001278	一彬科技
001283	豪鹏科技
002263	大东南
002196	方正电机
603677	奇精机械
603380	易德龙
002628	成都路桥
600884	杉杉股份
600409	三友化工
600280	中央商场
002624	完美世界
001360	南矿集团
600996	贵广网络
603135	中重科技
002039	黔源电力
600785	新华百货
002388	新亚制程
605100	华丰股份
002047	宝鹰股份
600237	铜峰电子
600575	淮河能源
605258	协和电子
002506	协鑫集成
000630	铜陵有色
605588	冠石科技
603322	超讯通信
605158	华达新材
600881	亚泰集团
002870	香山股份
603915	国茂股份
002329	皇氏集团
002986	宇新股份
603038	华立股份
000831	中国稀土
600408	安泰集团
603009	北特科技
605011	杭州热电
603709	中源家居
002497	雅化集团
603171	税友股份
605018	长华集团
603666	亿嘉和
002121	科陆电子
603221	爱丽家居
000715	中兴商业
001207	联科科技
000981	山子高科
600985	淮北矿业
600586	金晶科技
000626	远大控股
603507	振江股份
603721	中广天择
600141	兴发集团
600538	国发股份
603337	杰克科技
002174	游族网络
600160	巨化股份
603933	睿能科技
000892	欢瑞世纪
600737	中粮糖业
603697	有友食品
000506	招金黄金
002319	乐通股份
002755	奥赛康
002849	威星智能
605133	嵘泰股份
603977	国泰集团
603185	弘元绿能
603881	数据港
600611	大众交通
601177	杭齿前进
605123	派克新材
000799	酒鬼酒
600875	东方电气
601898	中煤能源
002470	金正大
000829	天音控股
601100	恒立液压
002965	祥鑫科技
603212	赛伍技术
600113	浙江东日
000591	太阳能
002474	榕基软件
002611	东方精工
000006	深振业Ａ
002571	德力股份
000712	锦龙股份
002568	百润股份
600410	华胜天成
600879	航天电子
600513	联环药业
002346	柘中股份
605167	利柏特
603997	继峰股份
002848	高斯贝尔
603223	恒通股份
000990	诚志股份
000733	振华科技
002375	亚厦股份
600159	大龙地产
600322	津投城开
001289	龙源电力
002738	中矿资源
002448	中原内配
002876	三利谱
002981	朝阳科技
002861	瀛通通讯
603057	紫燕食品
605151	西上海
603155	新亚强
000681	视觉中国
603615	茶花股份
600126	杭钢股份
600232	金鹰股份
603281	江瀚新材
600222	太龙药业
002878	元隆雅图
002466	天齐锂业
603058	永吉股份
002678	珠江钢琴
603499	翔港科技
600988	赤峰黄金
002106	莱宝高科
601086	国芳集团
002800	天顺股份
002028	思源电气
600149	廊坊发展
603489	八方股份
603248	锡华科技
002549	凯美特气
000691	亚太实业
603381	永臻股份
002520	日发精机
600885	宏发股份
002840	华统股份
605068	明新旭腾
002452	长高电气
600496	精工钢构
603257	中国瑞林
002334	英威腾
002300	太阳电缆
600135	乐凯胶片
603369	今世缘
002899	英派斯
002988	豪美新材
002935	天奥电子
601689	拓普集团
002771	真视通
605180	华生科技
000551	创元科技
603530	神马电力
002406	远东传动
603177	德创环保
605500	森林包装
603976	正川股份
001376	百通能源
001335	信凯科技
600640	国脉文化
001288	运机集团
603222	济民健康
603219	富佳股份
600446	金证股份
605118	力鼎光电
603699	纽威股份
000573	粤宏远Ａ
000659	珠海中富
605388	均瑶健康
600851	海欣股份
603868	飞科电器
601799	星宇股份
002136	安 纳 达
000036	华联控股
600784	鲁银投资
002179	中航光电
600708	光明地产
603650	彤程新材
000819	岳阳兴长
600727	鲁北化工
600336	澳柯玛
600063	皖维高新
002813	路畅科技
601168	西部矿业
000567	海德股份
603088	宁波精达
601619	嘉泽新能
600724	宁波富达
600011	华能国际
002735	王子新材
002048	宁波华翔
002663	普邦股份
603075	热威股份
002050	三花智控
600841	动力新科
002674	兴业科技
600215	派斯林
603216	梦天家居
600475	华光环能
600256	广汇能源
601882	海天精工
603270	金帝股份
001311	多利科技
002493	荣盛石化
603586	金麒麟
002752	昇兴股份
002488	金固股份
603291	联合水务
603839	安正时尚
603060	国检集团
002277	友阿股份
000935	四川双马
002881	美格智能
600150	中国船舶
601179	中国西电
603776	永安行
600255	鑫科材料
603496	恒为科技
002161	远 望 谷
002471	中超控股
600490	鹏欣资源
600603	广汇物流
600293	三峡新材
603117	万林物流
603638	艾迪精密
001336	楚环科技
002316	亚联发展
603037	凯众股份
603033	三维股份
600395	盘江股份
603788	XD宁波高
002868	绿康生化
002395	双象股份
603132	金徽股份
601020	华钰矿业
600711	盛屯矿业
000151	中成股份
002218	拓日新能
001298	好上好
002127	南极电商
600403	大有能源
600844	金煤科技
002356	赫美集团
603728	鸣志电器
002266	浙富控股
603363	傲农生物
600392	盛和资源
002043	兔 宝 宝
002857	三晖电气
605016	百龙创园
002823	凯中精密
000603	盛达资源
600658	电子城
605499	东鹏饮料
002925	盈趣科技
002534	西子洁能
002596	海南瑞泽
603019	中科曙光
600868	梅雁吉祥
600644	乐山电力
600854	春兰股份
601199	江南水务
600363	联创光电
603085	天成自控
601698	中国卫通
603993	洛阳钼业
603239	浙江仙通
601702	华峰铝业
002458	益生股份
600638	新黄浦
002648	卫星化学
001230	劲旅环境
002653	海思科
002686	亿利达
600418	江淮汽车
603341	龙旗科技
002832	比音勒芬
603727	博迈科
002559	亚威股份
002577	雷柏科技
600790	轻纺城
603501	豪威集团
603887	城地香江
600637	东方明珠
000887	中鼎股份
600676	交运股份
603722	阿科力
600835	上海机电
603683	晶华新材
601519	大智慧
003021	兆威机电
603097	江苏华辰
600241	时代万恒
000155	川能动力
002394	联发股份
605028	世茂能源
002067	景兴纸业
601155	新城控股
002293	罗莱生活
002021	中捷资源
002049	紫光国微
002627	三峡旅游
002077	大港股份
603345	安井食品
603477	巨星农牧
603126	中材节能
002855	捷荣技术
002377	国创高新
002243	力合科创
600319	亚星化学
603196	璞源材料
600346	恒力石化
603103	横店影视
000592	平潭发展
600604	市北高新
603898	好莱客
601069	西部黄金
600362	江西铜业
600623	华谊集团
605399	晨光新材
603711	香飘飘
605166	聚合顺
601666	平煤股份
002582	好想你
600768	宁波富邦
000547	航天发展
002802	洪汇新材
002403	爱仕达
600992	贵绳股份
002639	雪人集团
000975	山金国际
600776	东方通信
600111	北方稀土
003033	征和工业
600971	恒源煤电
603236	移远通信
002983	芯瑞达
002779	中坚科技
003028	振邦智能
002527	新时达
002430	杭氧股份
600973	宝胜股份
002460	赣锋锂业
600593	大连圣亚
601908	京运通
603988	中电电机
600610	中毅达
603200	上海洗霸
603028	赛福天
603992	松霖科技
605369	拱东医疗
600895	张江高科
000100	TCL科技
002180	奔图科技
000678	襄阳轴承
600995	南网储能
002775	文科股份
003011	海象新材
002494	华斯股份
600595	中孚实业
600203	福日电子
603092	德力佳
002379	宏桥控股
002446	盛路通信
002357	富临运业
603659	璞泰来
605377	华旺科技
603327	福蓉科技
000055	方大集团
603379	三美股份
603159	上海亚虹
600642	申能股份
000012	南 玻Ａ
603956	威派格
600508	上海能源
000063	中兴通讯
605080	浙江自然
002237	恒邦股份
603062	麦加芯彩
605286	同力天启
603701	德宏股份
600580	卧龙电驱
002716	湖南白银
603590	康辰药业
603365	水星家纺
600483	福能股份
002519	银河电子
600448	华纺股份
002664	信质集团
002112	三变科技
002164	宁波东力
001396	誉帆科技
600480	凌云股份
600865	百大集团
603909	建发合诚
600893	航发动力
600506	统一股份
002387	维信诺
001256	炜冈科技
002830	名雕股份
600505	西昌电力
603969	银龙股份
603567	珍宝岛
603069	海汽集团
600023	浙能电力
002285	世联行
603917	合力科技
001286	陕西能源
002242	九阳股份
600137	浪莎股份
001324	长青科技
002615	哈尔斯
605088	冠盛股份
002137	实益达
601886	江河集团
605155	西大门
603955	大千生态
003025	思进智能
000065	北方国际
603669	灵康药业
600725	云维股份
002092	中泰化学
600828	茂业商业
000969	安泰科技
000027	深圳能源
002622	皓宸医疗
000839	国安股份
002793	罗欣药业
002188	中天服务
002241	歌尔股份
002833	弘亚数控
002858	力盛体育
000766	通化金马
601677	明泰铝业
603101	汇嘉时代
002425	凯撒文化
603332	苏州龙杰
603816	顾家家居
000425	徐工机械
000552	甘肃能化
002189	中光学
600123	兰花科创
002171	楚江新材
605305	中际联合
001218	丽臣实业
002338	奥普光电
002173	创新医疗
603172	万丰股份
600876	凯盛新能
002492	恒基达鑫
603098	森特股份
002355	兴民智通
000530	冰山冷热
002456	欧菲光
600577	精达股份
002982	湘佳股份
000503	国新健康
600133	东湖高新
002578	闽发铝业
601225	陕西煤业
002146	荣盛发展
001979	招商蛇口
002202	金风科技
600463	空港股份
002677	浙江美大
002382	蓝帆医疗
603131	上海沪工
002400	省广集团
000031	大悦城
002625	光启技术
603312	西典新能
600830	香溢融通
600429	三元股份
600072	中船科技
600299	安迪苏
002973	侨银股份
605188	国光连锁
603073	彩蝶实业
000050	深天马Ａ
002992	宝明科技
605555	德昌股份
600199	金种子酒
603307	扬州金泉
002386	天原股份
603271	永杰新材
002455	百川股份
000536	华映科技
000032	深桑达Ａ
603558	健盛集团
000420	吉林化纤
600533	栖霞建设
603331	百达精工
603602	纵横通信
600686	金龙汽车
603275	众辰科技
601828	美凯龙
002700	万憬能源
000758	中色股份
601789	宁波建工
002539	云图控股
000878	云南铜业
600819	耀皮玻璃
000920	沃顿科技
000737	北方铜业
000856	冀东装备
000702	正虹科技
000701	厦门信达
605098	行动教育
603703	盛洋科技
000955	欣龙控股
600284	浦东建设
600977	中国电影
000997	新 大 陆
600749	西藏旅游
002487	大金重工
600779	水井坊
603878	武进不锈
002205	国统股份
002182	宝武镁业
002632	道明光学
002165	红 宝 丽
603105	芯能科技
603201	常润股份
000936	华西股份
601212	白银有色
600166	福田汽车
002472	双环传动
603799	华友钴业
002602	世纪华通
002151	北斗星通
600101	明星电力
000543	皖能电力
600651	飞乐音响
000830	鲁西化工
601929	吉视传媒
603059	倍加洁
600883	博闻科技
000564	供销大集
002535	林州重机
000739	普洛药业
600173	卧龙新能
605138	盛泰集团
001233	海安集团
000519	中兵红箭
002154	报 喜 鸟
603599	广信股份
002998	优彩资源
002270	华明装备
605296	神农集团
002879	长缆科技
000629	钒钛股份
002950	奥美医疗
002587	奥拓电子
601061	中信金属
600855	航天长峰
000408	藏格矿业
600389	江山股份
605169	洪通燃气
603733	仙鹤股份
600592	龙溪股份
002633	申科股份
603588	高能环境
603662	柯力传感
002422	科伦药业
600882	妙可蓝多
600251	冠农股份
000517	荣安地产
000553	安道麦A
605277	新亚电子
002191	劲嘉股份
603091	众鑫股份
002895	川恒股份
603229	奥翔药业
603015	弘讯科技
600929	雪天盐业
002997	瑞鹄模具
002449	国星光电
603968	醋化股份
000068	华控赛格
601116	三江购物
000875	电投绿能
600470	六国化工
601515	衢州东峰
603279	景津装备
600989	宝丰能源
002788	鹭燕医药
000049	德赛电池
000683	博源化工
002712	思美传媒
600499	科达制造
600358	国旅联合
600691	潞化科技
002480	新筑股份
002155	湖南黄金
001333	光华股份
002513	蓝丰生化
600602	云赛智联
600626	申达股份
000790	华神科技
600507	方大特钢
603255	鼎际得
600268	国电南自
002284	亚太股份
603486	科沃斯
603768	常青股份
002438	江苏神通
603596	伯特利
002347	泰尔股份
002029	七 匹 狼
603421	鼎信通讯
000631	顺发恒能
002258	利尔化学
600312	平高电气
003002	壶化股份
603879	永悦科技
002157	正邦科技
002324	普利特
002045	国光电器
002909	集泰股份
600654	中安科
600058	五矿发展
002809	红墙股份
002444	巨星科技
003006	百亚股份
002705	新宝股份
001300	三柏硕
002928	华夏航空
600594	益佰制药
002906	华阳集团
002642	荣联科技
600081	东风科技
002780	三夫户外
603259	药明康德
600615	鑫源智造
601218	吉鑫科技
603818	曲美家居
000951	中国重汽
002949	华阳国际
603808	歌力思
600348	华阳股份
001229	魅视科技
601868	中国能建
600201	生物股份
603383	顶点软件
600426	华鲁恒升
002261	拓维信息
002595	豪迈科技
002597	金禾实业
000612	焦作万方
002439	启明星辰
601388	怡球资源
002440	闰土股份
600361	创新新材
002683	广东宏大
002825	纳尔股份
603006	联明股份
600153	建发股份
603025	大豪科技
600716	凤凰股份
002053	云南能投
002368	太极股份
000020	深华发Ａ
001368	通达创智
600094	大名城
002298	中电鑫龙
600588	用友网络
603260	合盛硅业
002698	博实股份
000893	亚钾国际
000906	浙商中拓
603215	比依股份
002920	德赛西威
002434	万里扬
600415	小商品城
600333	长春燃气
002413	雷科防务
002209	达 意 隆
605122	四方新材
601969	海南矿业
603188	亚邦股份
002197	证通电子
002128	电投能源
002967	广电计量
002271	东方雨虹
603607	京华激光
600877	电科芯片
600428	中远海特
002153	石基信息
003009	中天火箭
600416	湘电股份
002234	民和股份
002846	英联股份
600292	电投水电
600191	华资实业
603020	爱普股份
002860	星帅尔
000983	山西焦煤
000682	东方电子
001306	夏厦精密
605007	XD五洲特
600629	华建集团
002917	金奥博
603305	旭升集团
605268	王力安防
002695	煌上煌
600060	海信视像
600027	华电国际
600171	上海贝岭
601616	广电电气
000545	金浦钛业
601700	风范股份
600066	宇通客车
600635	大众公用
002404	嘉欣丝绸
002099	海翔药业
600963	岳阳林纸
601965	中国汽研
000520	凤凰航运
600075	新疆天业
600761	安徽合力
002811	郑中设计
603833	欧派家居
000048	京基智农
605066	天正电气
002862	实丰文化
603409	汇通控股
002225	濮耐股份
002184	海得控制
001282	三联锻造
002177	御银股份
603048	浙江黎明
600489	中金黄金
000042	中洲控股
601002	晋亿实业
002123	梦网科技
002369	卓翼科技
603500	祥和实业
603613	国联股份
600383	金地集团
002905	金逸影视
600561	江西长运
603208	江山欧派
603713	密尔克卫
603577	汇金通
603233	大参林
603298	杭叉集团
000883	湖北能源
600732	爱旭股份
001319	铭科精技
605128	上海沿浦
000968	蓝焰控股
002248	华东数控
000801	四川九洲
002681	奋达科技
603326	我乐家居
002405	四维图新
601600	中国铝业
600230	沧州大化
002616	长青集团
600807	济高发展
002692	远程股份
